datetimestamp,gameid,x_cord,y_cord,points,direction,speed
2019-12-11 23:46:20,86,55,70,939,120,2
2019-09-23 19:34:10,92,25,71,84,49,2
2019-09-01 10:24:49,80,53,16,858,42,2
2019-08-28 10:31:48,37,86,75,337,24,1
2019-03-26 17:03:51,16,41,73,899,309,4
2019-06-20 09:05:31,57,69,39,78,352,5
2019-10-15 22:56:24,60,14,71,709,258,6
2019-07-10 05:52:46,34,34,45,16,39,6
2019-01-31 09:27:04,40,62,80,204,141,2
2019-11-07 22:29:46,14,62,41,388,147,5
2019-10-03 15:09:55,18,61,54,885,165,9
2019-06-03 09:16:34,69,82,48,938,96,5
2019-12-19 11:15:43,23,29,80,642,179,1
2019-03-29 02:26:25,33,55,90,74,359,0
2019-04-05 12:48:47,91,65,76,149,355,4
2019-04-24 16:20:05,47,50,50,689,95,2
2019-02-19 16:10:35,79,17,47,863,120,4
2019-05-19 05:54:12,38,30,56,619,299,9
2019-12-13 01:13:44,34,76,37,258,295,1
2019-06-15 23:47:38,51,55,45,365,138,9
2019-10-15 06:06:40,25,74,63,998,94,9
2019-02-14 02:12:40,32,28,76,833,346,0
2019-12-14 20:13:20,17,73,34,921,60,5
2019-09-10 08:58:27,48,71,70,419,171,4
2019-03-25 10:13:53,46,46,78,11,38,0
2019-04-14 23:52:40,70,84,39,145,287,3
2019-01-15 19:37:29,87,61,50,702,48,2
2019-09-16 14:25:13,72,88,34,619,111,0
2019-07-29 10:11:29,69,39,51,338,233,6
2019-08-15 23:50:25,55,77,64,79,359,3
2019-07-03 04:02:55,6,71,2,579,198,7
2019-11-01 05:55:07,48,57,76,14,6,3
2019-03-09 21:20:06,66,50,9,122,276,2
2019-09-10 09:00:24,14,94,62,809,172,6
2019-04-09 06:53:06,91,57,92,800,222,7
2019-09-22 20:00:29,1,33,14,597,135,8
2019-10-17 02:03:16,77,92,66,744,334,3
2019-11-15 16:54:48,83,32,86,439,47,4
2019-04-27 05:06:42,81,76,4,809,298,4
2019-03-28 16:04:30,45,76,69,713,241,1
2019-03-04 03:39:43,0,79,30,97,256,4
2019-08-09 12:14:03,29,8,94,293,22,9
2019-09-30 13:49:51,1,69,36,260,100,0
2019-12-12 20:57:04,57,32,75,353,312,3
2019-05-12 07:25:00,66,80,23,165,343,1
2019-03-05 21:49:28,8,48,70,492,103,9
2019-05-03 01:11:58,62,78,90,215,30,4
2019-04-08 09:54:52,16,73,89,914,11,5
2019-05-10 09:48:27,53,78,90,285,30,7
2019-06-13 12:42:56,63,69,45,882,137,9
2019-08-11 11:54:15,42,85,92,926,117,0
2019-08-10 08:38:11,70,50,84,939,355,7
2019-07-15 06:01:10,53,38,76,290,293,3
2019-04-16 06:46:15,83,23,98,287,329,8
2019-05-17 20:39:37,21,19,30,106,346,4
2019-05-04 10:19:21,30,54,14,917,238,1
2019-02-23 16:33:39,34,61,79,716,136,5
2019-04-05 09:59:11,66,15,84,969,212,2
2019-06-28 13:53:12,43,90,82,538,314,7
2019-10-22 23:47:30,44,44,61,573,134,0
2019-12-12 20:12:09,43,16,74,623,122,1
2019-08-28 05:24:15,46,60,8,697,139,4
2019-11-05 14:48:30,13,85,71,863,304,1
2019-08-12 23:21:19,37,52,91,565,248,4
2019-01-09 19:34:00,87,57,85,833,171,9
2019-10-13 12:26:58,1,20,55,231,292,4
2019-09-15 09:16:47,3,69,82,102,314,4
2019-07-07 08:57:48,41,68,64,955,300,7
2019-09-27 16:31:39,24,57,74,497,288,2
2019-05-03 05:24:40,38,76,85,279,197,1
2019-05-03 13:21:33,7,48,68,982,268,2
2019-03-17 18:00:45,90,81,94,663,251,7
2019-12-12 03:14:03,21,86,62,90,110,4
2019-01-31 03:41:49,57,67,98,628,109,7
2019-09-18 22:42:48,46,48,58,616,339,9
2019-12-11 09:05:53,5,88,94,805,29,4
2019-12-18 05:52:04,1,59,94,391,15,1
2019-03-13 18:31:41,78,63,16,14,96,2
2019-10-03 17:43:49,74,79,61,14,227,6
2019-08-08 22:43:52,19,42,43,832,297,7
2019-01-29 10:14:48,89,87,42,595,57,5
2019-07-12 15:16:54,61,80,29,849,308,6
2019-03-22 01:08:04,45,74,40,193,162,7
2019-01-02 19:46:32,72,74,97,661,101,6
2019-08-01 05:40:42,25,61,57,886,2,8
2019-12-23 16:16:23,6,68,77,586,316,4
2019-12-26 09:20:04,89,77,68,183,159,9
2019-03-08 19:41:59,3,87,90,520,199,1
2019-07-16 05:21:06,1,54,77,731,31,7
2019-06-01 21:59:20,91,26,76,659,37,7
2019-11-22 20:21:14,53,72,43,517,323,6
2019-04-02 11:40:01,37,80,22,646,323,9
2019-08-08 09:10:42,66,34,72,787,296,3
2019-01-21 17:21:50,17,31,59,979,149,6
2019-01-03 03:41:39,82,19,75,956,219,4
2019-08-06 09:15:23,43,60,76,498,157,8
2019-03-24 21:59:46,44,77,97,424,304,7
2019-03-20 18:47:03,22,73,29,976,214,4
2019-06-26 05:33:39,57,58,82,912,312,6
2019-01-20 11:40:01,68,59,52,397,161,3
2019-09-08 17:57:49,7,45,23,232,134,0
2019-11-29 10:31:36,75,81,94,122,80,1
2019-11-13 09:27:48,14,45,49,3,121,0
2019-04-05 05:21:40,26,75,80,419,241,2
2019-02-03 11:42:17,27,27,50,92,155,9
2019-01-28 16:18:28,96,75,87,517,232,8
2019-02-06 07:38:37,1,52,57,340,193,9
2019-10-22 11:52:20,62,68,64,1,54,4
2019-08-27 07:12:35,53,25,55,873,231,0
2019-11-09 05:23:52,85,55,69,818,6,7
2019-10-20 08:14:18,91,84,80,829,71,3
2019-10-04 12:32:22,47,89,85,894,144,4
2019-01-18 12:43:27,67,81,26,547,100,1
2019-09-28 17:30:56,36,20,55,11,6,7
2019-11-22 12:16:00,8,87,88,129,310,3
2019-04-15 10:24:27,88,28,88,293,305,2
2019-06-10 21:29:18,28,65,55,83,188,8
2019-05-22 07:44:21,28,52,45,866,98,8
2019-05-15 12:59:38,77,25,74,852,201,7
2019-03-25 13:36:17,21,68,84,267,33,1
2019-01-16 06:47:52,81,31,90,241,174,7
2019-08-26 10:19:39,56,68,29,332,66,5
2019-08-08 08:22:04,71,73,71,82,62,9
2019-10-07 09:22:16,59,25,44,288,311,9
2019-12-04 12:38:23,28,78,61,283,7,6
2019-01-28 05:16:52,76,76,59,250,197,9
2019-04-25 02:35:26,1,61,81,924,162,6
2019-08-26 20:06:56,87,54,83,746,158,3
2019-08-22 05:20:08,67,39,85,504,17,0
2019-02-19 03:18:19,48,53,25,493,338,6
2019-11-01 06:59:34,67,33,63,891,167,4
2019-11-14 08:47:37,73,42,51,440,61,7
2019-04-16 03:13:54,25,45,27,180,122,5
2019-01-11 01:50:36,53,46,54,822,246,0
2019-11-04 15:55:43,95,93,46,490,59,0
2019-12-01 16:41:48,83,6,68,813,227,1
2019-12-09 06:45:01,64,76,49,419,149,5
2019-09-19 15:38:35,4,93,10,381,132,5
2019-08-19 00:42:06,80,60,85,372,17,5
2019-10-21 18:10:00,77,64,66,279,314,9
2019-01-29 03:25:57,31,58,52,830,309,7
2019-03-19 14:51:33,92,90,65,858,127,0
2019-09-04 20:02:23,18,24,58,315,356,5
2019-01-14 04:41:42,54,76,60,20,77,5
2019-02-26 17:02:29,1,70,63,771,243,7
2019-12-10 16:20:10,7,53,80,729,340,8
2019-08-10 05:03:12,33,60,45,333,107,6
2019-03-17 18:18:11,87,30,93,753,328,9
2019-12-07 02:42:47,72,84,59,755,25,7
2019-04-10 13:09:32,64,61,91,65,195,8
2019-03-04 16:46:19,85,74,94,866,124,8
2019-05-01 22:45:59,2,19,84,104,95,4
2019-10-10 09:14:17,19,81,78,124,130,9
2019-04-01 03:17:03,20,93,50,12,140,1
2019-09-21 08:56:55,97,89,67,864,354,9
2019-12-09 21:25:08,99,76,70,900,207,9
2019-03-29 15:17:01,87,36,17,701,89,8
2019-07-25 18:52:35,42,67,94,201,76,8
2019-11-25 13:29:03,68,77,54,163,152,0
2019-12-15 08:32:36,96,44,64,950,265,7
2019-08-01 20:03:41,74,71,81,962,282,7
2019-12-07 16:30:40,77,21,93,245,256,7
2019-01-23 19:22:25,80,78,79,940,47,1
2019-02-24 13:41:08,99,70,87,187,9,1
2019-10-24 11:00:50,23,95,74,270,225,0
2019-05-11 05:26:20,72,85,73,704,262,4
2019-07-24 20:56:14,74,47,72,883,74,6
2019-01-15 11:24:04,24,79,63,745,235,4
2019-11-17 17:21:33,88,72,57,959,257,5
2019-10-31 04:14:47,30,57,87,549,149,1
2019-04-04 22:42:42,29,93,47,680,110,5
2019-03-31 06:52:50,76,61,92,722,191,0
2019-02-10 11:59:11,75,43,47,427,263,6
2019-12-08 07:53:14,38,91,78,322,285,8
2019-09-13 20:22:44,95,48,51,547,54,2
2019-05-31 05:32:06,3,82,56,271,110,2
2019-03-24 20:58:38,86,34,52,515,249,0
2019-09-30 23:19:45,41,77,70,667,111,7
2019-09-28 10:35:15,39,81,67,98,37,6
2019-09-14 18:10:36,14,77,94,400,204,4
2019-02-08 20:46:53,71,89,42,941,143,2
2019-06-19 23:24:28,14,42,64,384,151,4
2019-07-01 22:23:30,52,45,90,221,12,2
2019-09-01 12:34:17,60,81,2,610,300,0
2019-07-17 01:10:18,13,77,66,33,262,7
2019-01-20 22:57:28,25,46,81,994,284,0
2019-01-16 04:00:13,74,47,60,141,311,4
2019-07-14 07:51:48,66,36,74,233,132,9
2019-11-14 14:04:55,3,78,54,987,303,0
2019-05-18 11:48:06,29,69,67,91,321,4
2019-05-09 09:49:56,52,83,85,782,329,5
2019-12-17 00:24:31,17,32,60,266,338,4
2019-01-05 10:41:26,74,94,88,418,230,8
2019-09-03 17:41:05,66,78,98,240,18,7
2019-03-01 02:33:06,10,51,89,289,47,7
2019-02-13 14:22:32,91,62,72,965,141,8
2019-01-16 10:55:23,87,73,82,230,113,3
2019-07-14 04:10:47,31,8,90,537,134,5
2019-06-23 17:09:35,19,79,55,38,229,2
2019-06-30 00:26:33,27,68,79,777,244,5
2019-03-16 13:25:17,50,34,83,769,204,7
2019-06-28 01:09:58,45,42,37,193,169,1
2019-01-24 13:41:14,8,61,95,988,192,7
2019-03-09 00:21:33,76,34,79,454,64,3
2019-06-18 11:49:57,80,82,89,199,80,8
2019-09-05 13:21:41,66,93,34,549,356,8
2019-12-02 23:07:50,25,48,28,390,308,3
2019-06-05 03:17:33,85,65,11,753,173,4
2019-06-19 19:05:11,2,77,56,893,214,3
2019-03-15 09:53:05,50,74,80,595,243,2
2019-11-25 09:32:41,59,20,41,331,282,8
2019-12-27 14:59:52,49,71,87,786,63,8
2019-08-30 04:06:51,16,45,25,459,179,0
2019-01-08 05:31:51,41,58,38,482,274,2
2019-05-03 03:40:46,6,61,49,869,105,9
2019-08-03 08:01:09,62,59,60,37,345,1
2019-09-09 19:56:30,95,49,81,65,92,0
2019-06-12 22:07:38,26,69,82,553,140,0
2019-02-25 07:11:02,28,75,64,278,158,2
2019-05-18 05:04:32,21,36,95,227,1,5
2019-03-12 23:09:11,3,43,53,746,319,6
2019-12-13 00:09:34,13,49,83,196,211,4
2019-02-26 21:17:40,58,74,69,204,147,2
2019-09-21 17:56:44,92,93,14,795,115,4
2019-01-28 07:09:38,98,71,76,374,108,9
2019-05-31 13:27:10,80,77,64,852,158,7
2019-07-30 07:51:34,3,28,85,151,160,0
2019-12-19 15:50:23,29,51,89,132,10,4
2019-03-09 17:50:32,74,47,97,358,64,2
2019-04-20 04:34:36,18,95,63,668,80,8
2019-12-03 09:16:44,65,38,72,402,37,0
2019-12-01 17:43:01,72,58,75,858,64,6
2019-04-15 06:19:12,1,80,80,518,65,7
2019-05-31 11:56:50,14,63,64,907,209,6
2019-04-24 10:24:06,12,30,70,36,122,3
2019-09-06 14:33:05,70,47,14,530,263,3
2019-07-03 11:41:40,31,53,89,438,280,4
2019-03-28 06:18:17,11,63,81,916,255,0
2019-08-08 12:44:43,62,30,39,568,267,7
2019-10-08 22:51:16,51,92,97,372,286,1
2019-09-08 10:55:14,16,77,36,579,76,9
2019-08-21 09:07:24,28,77,72,490,140,7
2019-12-22 07:40:32,81,84,49,625,350,3
2019-01-19 04:54:42,47,41,75,175,78,4
2019-02-19 03:50:33,74,97,41,49,93,8
2019-04-13 12:10:29,58,63,56,704,335,1
2019-04-12 19:55:46,34,19,33,472,333,9
2019-06-22 14:45:44,67,61,94,482,302,6
2019-06-17 03:43:59,3,24,95,234,99,6
2019-06-11 06:17:48,5,86,95,44,231,3
2019-07-22 14:29:04,80,86,89,519,180,7
2019-07-31 20:42:04,16,73,97,323,198,6
2019-07-03 17:35:00,30,93,90,498,256,3
2019-10-04 08:32:44,51,73,98,441,64,8
2019-06-27 04:45:55,82,80,27,406,257,2
2019-06-07 22:12:57,98,62,65,755,17,4
2019-03-19 20:35:10,13,44,41,117,223,7
2019-03-31 13:19:45,51,60,91,683,249,8
2019-07-22 05:53:31,38,92,55,853,317,6
2019-12-01 20:30:59,60,67,85,332,120,1
2019-04-24 02:43:36,21,86,88,745,358,8
2019-10-19 09:22:24,44,75,8,446,65,2
2019-01-04 01:46:14,23,49,67,800,47,2
2019-06-03 14:13:09,86,74,17,717,232,3
2019-05-23 08:28:37,99,7,81,141,289,8
2019-05-12 14:36:28,74,96,71,22,157,6
2019-09-09 16:47:01,4,46,87,973,22,0
2019-03-03 12:58:00,53,79,72,292,77,3
2019-09-25 04:59:30,54,89,45,698,10,6
2019-02-02 22:17:37,67,72,75,95,183,0
2019-11-06 07:55:18,1,36,80,697,108,2
2019-10-04 16:22:19,30,80,28,892,141,9
2019-09-16 00:11:47,88,28,34,539,7,5
2019-10-22 08:57:08,13,8,42,977,67,0
2019-03-30 20:31:17,89,55,23,340,258,8
2019-04-21 20:36:13,88,86,45,470,321,3
2019-04-25 03:40:53,50,85,33,232,298,5
2019-04-09 05:49:55,18,71,64,735,331,6
2019-07-30 23:36:40,27,51,70,591,87,0
2019-06-12 06:54:08,78,86,60,850,93,9
2019-07-29 07:01:57,53,60,84,788,311,6
2019-07-04 06:41:57,51,26,31,745,231,0
2019-09-19 05:03:08,55,89,94,972,89,1
2019-02-15 16:26:56,82,21,9,535,303,2
2019-02-23 15:32:18,74,27,43,561,96,0
2019-10-26 00:01:11,68,36,63,271,176,3
2019-11-18 13:42:49,28,38,51,872,42,2
2019-07-12 14:17:24,27,63,74,851,61,9
2019-02-18 20:34:36,92,72,52,832,33,9
2019-08-18 10:43:34,98,58,98,326,53,4
2019-02-26 21:29:39,40,36,98,256,318,3
2019-06-18 20:45:19,8,17,88,157,59,2
2019-10-31 22:10:20,97,80,96,963,209,0
2019-09-12 02:52:24,70,91,92,668,223,2
2019-02-20 16:17:40,31,72,57,747,225,5
2019-08-01 14:09:42,11,13,72,18,155,7
2019-09-23 07:40:45,5,26,84,127,129,9
2019-08-04 09:11:54,44,44,70,198,222,1
2019-09-12 08:03:04,83,68,90,24,94,5
2019-02-16 18:12:37,83,85,72,504,343,2
2019-05-26 13:05:00,63,80,53,288,339,3
2019-02-24 17:00:27,14,87,47,709,349,3
2019-12-29 09:15:38,51,75,24,882,359,3
2019-01-16 12:29:04,83,72,75,658,95,2
2019-04-27 10:11:38,98,95,75,299,86,7
2019-12-23 22:24:43,37,42,90,914,43,8
2019-03-02 07:48:14,88,68,22,883,186,0
2019-03-28 13:47:21,53,80,51,654,110,9
2019-02-05 00:54:05,74,40,73,792,105,8
2019-11-05 20:11:57,73,77,51,800,280,8
2019-01-30 23:52:45,29,59,27,519,47,8
2019-03-10 12:21:24,38,61,94,30,200,5
2019-07-19 15:22:07,19,89,53,280,194,5
2019-04-18 03:56:13,7,56,29,341,255,4
2019-04-10 00:37:20,93,66,92,918,214,1
2019-02-06 11:55:39,68,80,96,371,217,6
2019-12-08 16:08:55,19,16,67,185,188,2
2019-09-26 05:07:06,48,42,73,869,194,7
2019-10-02 01:32:39,56,85,84,210,53,6
2019-01-22 08:18:05,76,69,28,894,299,9
2019-08-20 22:30:28,51,44,60,347,28,8
2019-05-24 23:54:47,16,96,86,999,106,9
2019-04-10 09:28:00,54,83,38,343,157,4
2019-01-08 23:37:06,59,39,80,346,87,3
2019-08-17 04:28:34,9,51,31,840,309,7
2019-09-11 04:06:05,64,56,94,248,118,5
2019-07-08 08:44:22,38,57,76,179,339,3
2019-10-12 08:52:45,12,26,89,700,330,4
2019-01-31 14:55:34,87,83,95,544,138,9
2019-09-28 18:22:33,63,51,95,814,353,7
2019-02-07 03:10:22,49,50,35,502,319,7
2019-02-28 20:38:14,54,39,73,230,317,6
2019-01-10 00:50:53,2,65,68,655,158,2
2019-10-20 11:10:24,20,13,45,59,305,5
2019-07-01 14:06:38,17,82,76,619,174,0
2019-05-12 01:11:25,1,71,87,810,203,8
2019-08-22 05:57:07,61,67,72,1,293,7
2019-10-30 23:09:40,86,87,44,161,225,0
2019-01-17 04:05:28,58,72,92,589,229,6
2019-02-20 08:28:41,35,12,86,390,287,4
2019-05-02 09:36:50,48,69,29,561,1,4
2019-02-22 00:53:03,58,40,75,621,237,4
2019-01-05 14:59:55,24,86,73,824,212,5
2019-06-23 10:45:53,16,64,43,871,180,2
2019-09-09 12:50:36,57,29,54,645,102,0
2019-11-13 23:47:20,28,94,70,376,71,0
2019-07-05 05:25:11,53,69,87,428,6,3
2019-08-02 02:57:49,5,76,75,642,297,9
2019-07-24 21:56:02,68,46,73,679,338,1
2019-07-07 04:12:24,85,71,51,796,275,5
2019-02-15 06:33:17,0,36,49,813,178,1
2019-01-26 14:53:05,99,86,58,14,128,1
2019-06-03 17:37:12,55,73,54,739,142,0
2019-08-12 20:37:36,88,65,92,62,41,3
2019-10-05 04:39:43,93,73,95,737,353,0
2019-05-10 00:18:02,6,46,84,499,202,8
2019-03-11 00:01:09,38,83,86,704,249,9
2019-07-06 06:31:03,5,58,97,496,267,6
2019-01-14 07:35:01,89,73,72,908,337,5
2019-07-29 18:40:57,81,81,82,172,135,8
2019-06-17 22:30:50,29,76,65,187,349,0
2019-10-19 05:55:45,15,49,16,357,117,5
2019-08-12 07:32:10,72,96,25,175,206,0
2019-11-15 02:15:10,59,28,34,251,349,9
2019-06-05 17:19:55,91,80,82,548,78,6
2019-06-02 17:22:54,76,76,43,231,148,5
2019-09-29 14:45:03,86,46,58,105,322,7
2019-08-19 07:32:42,59,44,91,913,329,5
2019-07-06 17:31:01,25,53,96,438,213,2
2019-10-05 16:26:36,22,35,54,577,105,4
2019-07-21 20:17:00,29,69,79,862,13,3
2019-11-23 16:21:30,3,89,89,114,322,0
2019-07-21 01:18:24,24,91,75,776,16,3
2019-11-02 07:11:04,55,37,72,662,84,2
2019-03-13 04:57:33,11,32,97,973,79,5
2019-08-18 02:03:09,6,51,85,781,198,5
2019-06-24 14:02:29,99,25,64,102,122,0
2019-01-06 13:13:13,54,92,48,229,354,1
2019-09-27 09:08:36,18,55,89,56,97,4
2019-03-17 01:29:16,34,39,56,779,130,5
2019-07-02 16:18:55,93,74,73,747,114,1
2019-09-19 03:06:26,75,63,82,499,275,7
2019-11-29 01:24:53,84,87,78,153,339,5
2019-01-18 16:02:23,76,67,69,284,305,8
2019-07-21 11:16:56,23,69,76,458,23,9
2019-07-24 17:54:23,59,57,31,917,335,3
2019-03-31 05:56:51,24,69,86,89,132,8
2019-03-01 10:05:48,51,94,83,824,309,1
2019-10-13 02:11:13,39,21,66,133,231,0
2019-09-10 04:33:05,42,65,76,731,165,6
2019-06-22 00:55:37,50,61,82,677,31,9
2019-04-08 21:57:46,25,46,39,154,238,3
2019-12-15 18:33:52,38,64,76,790,169,8
2019-07-11 17:11:47,50,78,45,101,132,4
2019-12-02 21:35:33,78,63,53,537,166,3
2019-11-27 16:03:25,89,92,91,716,17,2
2019-07-19 21:15:24,84,78,70,238,94,0
2019-09-15 02:47:11,8,36,67,844,15,0
2019-09-02 14:33:49,94,86,44,294,145,1
2019-08-16 08:17:38,81,62,68,213,303,0
2019-03-07 10:55:00,46,67,17,724,317,0
2019-01-23 04:11:16,59,61,70,760,259,8
2019-06-01 11:00:18,92,88,55,258,118,2
2019-10-20 05:53:50,26,36,63,210,148,0
2019-01-29 12:14:06,64,75,73,560,345,8
2019-07-05 19:19:43,12,85,87,868,347,6
2019-09-16 19:35:34,82,31,80,606,220,1
2019-05-06 22:52:59,90,67,62,662,193,1
2019-10-07 16:14:20,74,72,47,520,309,7
2019-11-14 10:43:18,6,94,25,614,43,8
2019-04-08 03:34:50,51,67,70,835,8,9
2019-04-01 12:58:06,94,73,80,55,243,4
2019-06-30 02:35:42,73,37,63,399,110,2
2019-09-30 18:32:50,97,67,91,352,195,4
2019-01-15 15:24:42,25,24,78,506,339,2
2019-05-01 22:45:25,78,28,78,99,105,3
2019-10-09 22:39:40,19,21,55,607,177,5
2019-10-24 06:03:45,27,39,27,940,247,9
2019-04-07 22:28:44,35,45,77,817,18,3
2019-12-14 02:29:47,29,90,70,145,202,5
2019-03-31 16:23:44,91,27,52,609,35,0
2019-08-29 22:03:11,39,82,78,577,233,4
2019-06-22 21:28:17,59,73,80,402,22,6
2019-03-27 03:25:20,47,44,70,581,139,8
2019-05-23 11:04:11,36,93,90,846,88,7
2019-09-23 00:36:00,39,81,56,271,195,3
2019-03-03 23:06:10,84,70,14,130,125,0
2019-12-02 11:09:51,25,95,92,6,214,7
2019-04-09 11:31:32,1,82,77,583,261,4
2019-07-29 18:58:59,51,56,76,721,285,2
2019-06-25 05:09:25,73,64,87,557,121,0
2019-08-29 11:03:16,83,89,98,133,216,5
2019-06-03 20:55:51,85,80,63,193,160,5
2019-06-20 12:46:22,98,58,91,421,349,4
2019-12-18 05:54:32,41,50,82,240,317,0
2019-04-03 06:51:44,74,56,49,710,129,7
2019-12-26 23:55:47,79,48,52,314,352,8
2019-04-18 21:27:35,73,76,54,523,190,0
2019-04-06 20:12:11,8,84,69,592,344,8
2019-12-28 21:41:03,2,40,80,941,39,4
2019-08-10 07:03:21,53,89,81,181,290,0
2019-05-10 00:42:08,45,26,50,92,358,3
2019-04-26 07:01:54,68,56,17,650,171,0
2019-08-11 03:38:48,43,62,83,751,321,2
2019-04-29 15:53:17,42,47,51,746,358,8
2019-08-13 16:38:25,11,76,33,826,5,3
2019-10-28 02:06:34,16,32,90,723,49,9
2019-01-15 00:31:41,92,87,16,947,280,7
2019-02-16 02:55:00,4,14,83,186,160,8
2019-06-09 04:44:19,32,93,95,32,140,2
2019-10-20 02:24:29,38,25,58,495,314,6
2019-02-09 15:13:23,20,30,86,366,351,3
2019-03-02 06:59:02,44,83,83,391,170,3
2019-04-23 05:05:01,55,33,81,864,34,4
2019-02-20 14:55:36,54,16,82,487,158,0
2019-11-01 14:29:38,81,91,90,426,127,8
2019-06-10 10:57:23,6,19,84,375,199,9
2019-07-08 12:23:52,81,37,92,131,164,4
2019-03-30 16:39:01,43,61,64,628,99,1
2019-05-09 22:46:26,14,35,86,194,9,7
2019-03-25 08:50:33,19,84,61,842,4,2
2019-07-15 02:03:44,10,54,44,205,51,4
2019-09-17 11:15:27,65,84,89,784,149,6
2019-10-14 07:25:36,41,75,89,694,217,5
2019-05-16 07:05:12,77,71,63,824,233,0
2019-08-01 18:12:57,40,67,86,716,257,1
2019-03-30 07:04:28,77,68,90,631,198,3
2019-09-12 05:36:02,49,76,52,869,258,8
2019-03-05 18:34:30,56,59,90,225,267,4
2019-04-29 07:43:54,87,27,82,366,192,4
2019-06-12 04:01:00,17,69,95,278,146,7
2019-08-25 09:05:05,64,79,69,531,260,9
2019-12-01 15:39:06,48,64,97,428,293,3
2019-10-08 07:06:32,2,67,73,311,22,2
2019-02-11 15:01:23,94,83,40,887,245,7
2019-11-13 04:46:58,23,50,93,302,164,2
2019-05-20 01:06:48,21,82,98,54,32,0
2019-04-18 08:24:46,2,49,80,516,136,2
2019-06-18 05:52:45,83,86,63,647,99,5
2019-02-24 16:01:31,14,97,75,987,134,7
2019-08-02 18:33:38,29,47,74,796,106,8
2019-11-21 21:00:12,66,11,52,971,163,9
2019-05-15 17:50:03,84,28,87,434,42,6
2019-05-08 12:43:32,21,70,25,987,327,1
2019-02-18 00:41:22,7,82,14,762,87,9
2019-01-12 13:48:36,93,43,85,596,57,8
2019-08-17 09:03:36,69,80,57,717,221,3
2019-02-19 18:28:40,77,71,38,683,341,9
2019-04-05 16:13:37,94,56,87,473,81,7
2019-09-22 12:11:39,85,60,84,902,120,7
2019-11-11 06:53:27,85,84,58,839,305,7
2019-10-09 17:38:10,9,46,97,627,190,7
2019-05-14 05:15:44,18,92,98,8,170,6
2019-08-12 22:04:08,51,44,88,581,298,4
2019-10-05 14:50:02,54,56,63,268,218,5
2019-08-15 23:56:27,98,89,31,950,154,7
2019-06-17 01:09:07,29,63,27,709,140,0
2019-06-13 18:50:13,20,56,94,561,292,9
2019-04-24 05:23:07,71,90,61,662,219,2
2019-09-26 10:17:10,0,67,82,885,132,2
2019-11-27 14:44:04,50,59,92,898,187,8
2019-01-01 07:21:57,2,62,40,416,102,0
2019-12-31 21:04:02,18,43,56,841,73,0
2019-04-20 05:27:51,20,76,71,819,51,4
2019-07-03 00:39:50,6,96,47,29,223,1
2019-03-20 23:39:52,79,73,44,374,66,6
2019-02-26 19:02:15,75,70,17,662,102,0
2019-06-24 05:48:09,43,63,57,85,86,2
2019-05-23 14:10:48,86,95,28,586,240,0
2019-01-18 17:06:16,87,76,41,575,136,0
2019-06-07 19:56:51,1,59,84,930,217,5
2019-03-24 07:44:36,56,82,76,292,327,4
2019-04-20 14:00:28,89,56,64,261,48,8
2019-08-30 06:24:03,98,77,85,975,178,4
2019-03-02 06:42:11,47,89,74,309,136,1
2019-05-09 17:32:27,32,76,50,688,7,3
2019-11-22 20:09:33,31,53,30,634,288,5
2019-08-25 06:09:10,97,62,53,771,34,2
2019-01-12 00:43:56,97,41,6,186,308,4
2019-10-26 15:23:37,89,57,74,886,220,2
2019-02-16 06:52:39,23,60,48,310,313,5
2019-02-25 01:08:34,92,8,40,341,177,0
2019-05-24 23:04:25,7,87,65,178,134,7
2019-01-26 17:11:48,54,84,98,981,117,3
2019-04-09 14:56:05,88,61,46,543,266,6
2019-07-13 09:30:35,0,72,79,484,12,5
2019-02-24 11:31:50,62,34,21,801,117,9
2019-05-31 04:44:13,35,60,55,282,147,0
2019-01-11 13:40:22,75,94,80,183,198,2
2019-11-01 16:05:16,78,40,84,973,324,7
2019-09-15 07:35:19,21,17,84,250,258,1
2019-03-07 18:51:16,44,65,94,505,316,3
2019-02-22 14:54:36,89,71,62,727,149,7
2019-07-23 06:09:11,41,16,96,865,315,0
2019-11-28 01:36:33,41,90,93,395,94,3
2019-08-29 08:52:54,76,0,88,155,301,6
2019-09-15 10:14:17,20,47,90,547,197,4
2019-10-29 00:42:10,21,43,83,225,296,4
2019-02-15 06:11:47,51,22,84,590,300,7
2019-07-29 18:48:17,4,42,68,33,83,1
2019-08-10 09:32:44,53,49,51,247,179,3
2019-10-17 11:30:17,85,46,96,100,56,9
2019-06-06 13:17:53,41,85,74,81,199,3
2019-12-06 08:54:00,20,38,98,612,285,3
2019-03-02 07:12:02,73,31,36,38,186,2
2019-07-12 03:55:33,49,37,48,803,153,1
2019-04-30 19:36:32,33,53,76,90,81,6
2019-10-27 22:32:52,71,75,22,379,126,0
2019-07-23 18:42:19,60,72,57,81,257,1
2019-07-23 10:33:52,4,97,64,758,309,5
2019-04-01 19:44:11,73,78,30,668,263,6
2019-07-04 05:48:22,65,16,96,600,146,5
2019-08-04 09:30:45,86,33,39,836,36,3
2019-05-10 02:55:59,63,67,82,546,220,2
2019-06-17 00:59:00,24,51,67,755,4,3
2019-02-19 01:22:48,6,94,58,258,108,9
2019-02-27 00:34:45,62,53,63,310,283,7
2019-03-22 16:10:57,47,56,67,836,31,9
